"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"Aik Soon Hardware","Since our establishment in 1982, we have built a wealth of expertise and experience in providing the best solutions to valves and pipe fitting needs. Our commitment to deliver beyond expectations with quality service and reliability has made us the preferred choice for many local and regional companies.

In recognition of our commitment to providing only the utmost of quality to our clients, we were awarded the coveted Enterprise 50 Award - A symbol that ranks us as one of the Top 50 Local Enterprises in Singapore.

Industries we serve include:
Ship Building / Repair / Conversion Yards
Ship Owners / Ship Management Companies
Oil, Gas & Petrochemical (OCP) Companies
Engineering, Procurement & Construction (EPC) Companies
Marine / Onshore / Offshore Supply Companies
Sewage / Waste Treatment Plants","Shipbuilding","11-50 employees","Privately Held","Tuas, West Region","Singapore","aiksoon.com.sg","https://www.linkedin.com/company/aiksoonhardware"
,"Mechanical & Aeronautical Engineering Club","A student comprised school club in Singapore Polytechnic's School of Mechanical & Aeronautical Engineering.","Aviation and Aerospace Component Manufacturing","2-10 employees","Educational","Singapore","Singapore","sp.edu.sg","https://www.linkedin.com/company/sp-school-of-mechanical-aeronautical-engineering-club"
,"JCS Vanetec","ABOUT US

JCS Vanetec was incorporated in 2004 and specialises in the manufacturing of components for leading aviation, land and marine engine OEMs. Our core competency includes the manufacturing of engine high pressure compressor airfoils and turn-key solutions for inspection and production tooling.


OUR VISION & MISSION

Be the leading and preferred partner in providing airfoil products through innovation, customer focus and people excellence.","Aviation and Aerospace Component Manufacturing","51-200 employees","Privately Held","Singapore","Singapore","jcs-vanetec.com.sg","https://www.linkedin.com/company/jcs-vanetec"
,"Wood Impression LLP","Wood Impression delivers wood plastic composite products and solutions to commercial and residential clients throughout the world. We support the construction, architecture and furniture industries and are constantly researching and developing innovative techniques for staying on the cutting edge of our industry. Our proven integrity and dedication to successful client relationships have made us an industry leader in creative solutions for worry-free living - both indoors and outdoors.","Building Materials","11-50 employees","Privately Held",,"Singapore","woodimpression.com","https://www.linkedin.com/company/wood-impression-llp"
,"abc","Cool N Lite Solar Film Pte Ltd was established in 2002. The branding and quality of Cool N Lite has received recognition from leading automotive and building developers in Singapore as well as the region. Over the years, the company has built a strong team of well-trained and disciplined pool of certified applicators to provide highest standard of workmanship with reliability. Some of our notable clientele include the Singapore Police Force, Changi Airport, Sentosa Cove Development, Mass Rapid Transport Corporation, Ministry of Defense, Resorts World Sentosa, Singapore Aerospace, Republic of Singapore Navy and many other commercial and residential developments. Our films also come highly recommended and applied in the high-end automotive sector with leading marks like Maserati, Lamborghini, Ferrari, BMW and Jaguar.  

As demand intensifies for high tech films in new developments, new technologies are introduced to meet modern requirements from leading architects. These new technologies feature spectrally selective rejection capabilities enabling occupants to enjoy maximum visible light transmission while rejecting a massive amount of solar energy (heat) which was traditionally challenging.

Our range of high tech films are tested by recognized product testing, inspection and certification agencies like TÜV SÜD PSB Pte Ltd. These test reports and product certification marks are well accepted by manufacturers, third party buyers and government authorities worldwide.","Building Materials","11-50 employees","Privately Held","Singapore","Singapore","coolnlite.com","https://www.linkedin.com/company/cool-n-lite-solar-film-pte-ltd"
,"Nanotec Preventive Healthcare Pte Ltd","At Nanotec Preventive Healthcare, we provide you with an Top Notch Anti Viral, Anti Bacterial Solutions as our client's safety and satisfaction is of utmost importance to us. Through years of Research and Development with A*ccelererate (the commercialization arm of the Agency for Science, Technology and Research (A*STAR), We have the perfect solution of Anti Viral, Anti Bacterial products that are tailored to meet your needs through our standard shopping practice. Even if you are not sure of what you want, our e-shop has got several ways to help you identify your needs. Everything about Nanotec Preventive Healthcare revolves around our commitment to help you look your best and inspire confidence in you and your family.","Nanotechnology Research","11-50 employees","Privately Held","Singapore, Singapore","Singapore","nph.sg","https://www.linkedin.com/company/nattypetz"
,"Asiawide Print Holdings","Asiawide Print Holdings (Private Limited) is a Singapore-based commercial and specialty printing company providing solutions to most of the leading banks and businesses in Singapore and around the region. Our core services include pre-press, on-press, and post-press printing capabilities. We also offer design, marketing, and branding services. We currently serve a multitude of industries: banking and finance, food and beverage, technology. We strive to uphold and maintain eco-friendly practices within our company such as double sided printing, re-using scrap paper, recycling used paper and whenever possible, to go paperless.

Since our humble beginnings, Asiawide Print has expanded services to meet the increasing demands and requirements of today’s society. Armed with the finest printing technology from Heidelberg (Germany), we are constantly keeping abreast of developments in our printing gear. We are known for our printing capabilities and are the premier vendor within the financial and technological industries. We understand your need for security and confidentiality in a world where time and resources translate into money. Asiawide Print Holdings has grown exponentially and won the hearts and satisfaction of our clients through sheer dedication, quality craftsmanship, efficient delivery services and competitive pricing.

We currently serve many multinational companies from several industries. Our dedicated staff is at all times prepared to answer your queries. Should there be an opportunity to tour our facilities to foster a better understanding of our facilities and capabilities, we will be more than pleased to show you around.

Our customers have made us who we are today, and we confidently assure that all of our clients receive only the best services from us.","Printing Services","51-200 employees","Privately Held","Paya Lebar","Singapore","awph.com.sg","https://www.linkedin.com/company/asiawide-print-holdings"
,"Octogram Press Pte Ltd","Your Print & Packaging Solutions Est. 1986
Offset & Digital Printing Company","Printing Services","11-50 employees","Privately Held","Singapore","Singapore","octogrampress.com","https://www.linkedin.com/company/octogram-press-pte-ltd"
,"Asuka Colour Technologies Pte Ltd","At Asuka Colours, colour precision is our speciality, and we pride ourselves in taking care of our clients’ needs. 

We are specialised in the development and production of colour marketing tools intended mainly for the paint and coatings industry.

We have a strong global outreach to tend to clients in 6 continents. Together with the Duha Group, knowledge and management skills are constantly shared among partners to ensure skillsets and market sentiments are harmonized and updated.

Apart from using innovative methods to formulating colours, we have also upgraded our production capabilities via automation and tech in order to cater to the demands of the everchanging market. 

We strive to be the leaders in colour content and also provide the best customer experience to the clients we serve.","Printing Services","51-200 employees","Privately Held","Singapore, Singapore","Singapore","asuka.com.sg","https://www.linkedin.com/company/asuka-colour-technologies-pte-ltd"
,"Gracious Naturals","Our fast-paced and busy lifestyles mean that we are often too time-starved to be gracious to our bodies, and can compromise on our nutritional needs. To help fuel you with nature’s best, Gracious Naturals crafts small batches of vegan and allergy-friendly cereals and bakes, as well as superfood mushroom offerings to satisfy your nutritional and snacking needs. Enjoy Gracious goodness in every bite.","Food and Beverage Manufacturing","11-50 employees","Privately Held","Singapore, Singapore","Singapore","oatberry.com","https://www.linkedin.com/company/gracious-naturals"
,"AR GREENTECH","We specializes using proven and innovative technologies to protect environment by converting bio-mass waste to new materials and new energy.

The technology includes proven microwave application technology such as decomposition, infrared heat conduction and rapid carbonization.

Examples of bio-mass waste inputs are animal manure, coconut shells, tyres waste, plastic waste, food waste.

The valuable products are syngas, heat energy, steam, activated carbon, carbon black, bio-char, carbon fertilizer and biodiesel. These valuable resources are used in industrial and commercial thus achieving true circular economy of waste management, with minimum carbon footprint incurrence. 

Our solutions include data management for effective business decision-makings, for example, carbon footprint tracking system, providing key data and report for carbon taxation calculation and carbon credits trading, animal health management system.","Renewable Energy Equipment Manufacturing","11-50 employees","Privately Held","Singapore","Singapore","asiarenew.com","https://www.linkedin.com/company/ar-greentech"
,"SUNFRESH SINGAPORE PTE LTD","SUNFRESH SINGAPORE PTE LTD is an established fruit juice manufacturer, producing for institutional and retail clients throughout the Asia Pacific region and beyond. We serve our premium fruit juices to clients in the airline, hotel, catering and restaurant sectors.

Since it entered into the fruit juice business in 1982, SUNFRESH has increased its processing capacity to many folds. This has been achieved by catering to changing consumer trends, and their preferences for premium fruit juice. From our production facilities, we manufacture a broad range of fruit juices from freshly squeezed to blended fruit juices.

SUNFRESH's success in the fruit juice business is largely due to our competence and excellent production management. This begins with the sourcing of premium raw materials to the processing and distribution of the final product.

The company is based out of 25 Chin Bee Ave, Singapore.","Food and Beverage Manufacturing","11-50 employees","Privately Held","Singapore","Singapore","sunfresh.com.sg","https://www.linkedin.com/company/sunfresh-singapore-pte-ltd"
,"PAN SEAS ENTERPRISES PTE LTD",,"Food and Beverage Manufacturing","2-10 employees",,"Singapore","Singapore","panseas.com","https://www.linkedin.com/company/pan-seas-enterprises-pte-ltd"
,"Nidec Legend Pte Ltd.","Nidec Legend Pte Ltd. is a subsidiary under Nidec Brilliant.Main business is fabrication of die casting moulds.","Computer Hardware Manufacturing","51-200 employees","Privately Held",,"Singapore","nidec-brilliant.com","https://www.linkedin.com/company/nidec-legend-pte-ltd."
,"Stabilis Pte Ltd","Stabilis is the Authorised Dealer for Yamaha Outboard Motor, Waverunner, Boats, Parts and Accessories.

Yamaha has led the industry in innovation, reliability and performance, it is widely trusted by the industry, both in the government and private sectors.","Shipbuilding","2-10 employees","Privately Held","Singapore, Singapore","Singapore","stabilis.com.sg","https://www.linkedin.com/company/stabilis-pte-ltd"
,"Dynacode Systems","Dynacode Systems Pte Ltd was incorporated in 1996 to specialize in Industrial Marking and Traceability Solutions.

Since then, we have evolved to be an industry leader providing total solutions for clients seeking Mark, Trace, Capture and Integrated solutions for their coding needs, by providing state of the art, innovative and intuitive equipment from established manufacturers around the world. Our brands include equipment from the USA, Europe, Japan and Asia.

We have completed numerous applications and installations in the Aerospace, Automotive, Oil & Gas, Electronics, Semi-con, Medical, Food & Beverage, Pharma, Cosmetics and many more. We support clients not only in Singapore, but in Malaysia, Indonesia, Thailand, Vietnam, and Philippines. These applications range from stand-alone to full turnkey systems including project management capable of integrated Marking systems, custom software, mechanical handling and related hardware (barcode scanner, vision system, check weighers, etc).

With strong support from our principals, coupled with experienced sales specialists and factory trained technicians, our team has been able to support clients to manage production uptime.

We pride ourselves as Partners for your product identification and traceability applications.","Printing Services","2-10 employees","Privately Held","Singapore","Singapore","dynacode.com.sg","https://www.linkedin.com/company/dynacode-systems"
,"Allegro Print Pte Ltd","Allegro Print Pte Ltd is a full fledged commercial printing company that offers both Digital and Off-set print. We provide an array of full printing solutions ranging from Print Consultation, Colour Management, Press Service, and Post Press Services to Logistics Management.","Printing Services","11-50 employees","Privately Held","Hougang","Singapore","allegro-print.com","https://www.linkedin.com/company/allegro-print-pte-ltd"
,"Converge Spot","Products - Seafood, dry foods, coffee and tea 

Services - CoWorking Space","Food and Beverage Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","convergespot.com","https://www.linkedin.com/company/converge-spot"
,"Enchanted Home","We represent distinguished brands such as Arte, Hunter Douglas, Designer Guild, Agua Fabric etc.

The fabric materials are pre-selected based on durability, aesthetic appeal and diversity to satisfy any discerning taste. Accessories could help brighten up the interior furnishing look.

Enchanted Home is led by a team of professional designers and sales representatives who educate our customers the right styles, colors and fabrics for their homes & every home is unique. We believe in building a lasting relationship with our customers and providing personalized service to solve several window dressings requests.","Furniture and Home Furnishings Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","enchantedhome.sg","https://www.linkedin.com/company/enchanted-home-pte-ltd"
,"Straits Printers","We help companies create the best impressions using print.","Printing Services","11-50 employees","Privately Held","Singapore, Singapore","Singapore","stprints.com.sg","https://www.linkedin.com/company/stprints"
,"Compact Metal","Compact Metal manufactures, fabricates, aluminium windows and doors, extrusion, roofing, ceiling, panels, cladding and other related products. 
https://compact.com.sg","Building Materials","51-200 employees","Public Company","Singapore","Singapore","compact.com.sg","https://www.linkedin.com/company/compact-metal-industries"
,"Max Media Digital","With our large format printing services, we can produce important marketing material that will get your brand or business noticed. No matter how much your design is enlarged by, at Max Media Digital, we personally ensure the quality and integrity of your print is always maintained.","Printing Services","2-10 employees","Privately Held","Singapore, Singapore","Singapore","maxmedia.sg","https://www.linkedin.com/company/megapixelsg"
,"AeroMobiles","see www.aeromobiles.com","Aviation and Aerospace Component Manufacturing","11-50 employees","Privately Held",,"Singapore","aeromobiles.com","https://www.linkedin.com/company/aeromobiles"
,"Sin Hwa Dee Foodstuff","To be a global leader in Asian sauces by creating innovative, convenient & healthy products and, at the same time, improving the consumers' quality of life.","Food and Beverage Manufacturing","51-200 employees","Self Owned","Singapore","Singapore","chngkees.com.sg","https://www.linkedin.com/company/sin-hwa-dee-foodstuff"
,"TOPPAN EDGE (SINGAPORE) PTE. LTD.","TOPPAN EDGE (SINGAPORE) PTE. LTD., a leader in the business forms industry has earned a reputation for good quality, excellent service and competitive pricing. TESG was established in 1972 as a security printer specialising in cheque printing. Over the years, it has grown rapidly and aims relentlessly to provide customers with total print and information management solutions.

To support its growth and competitiveness, constant research and developments are carried out by its parent company, (TOPPAN Edge Inc.) in Japan to ensure that customers receive high-quality products manufactured to exact standards thus maintaining a competitive advantage for the company and industry-leading solutions. TESG is a wholly owned subsidiary of (TOPPAN Edge Inc.) in Japan, which has a broad network of subsidiaries and affiliates across Asia.","Printing Services","501-1,000 employees","Privately Held","Singapore","Singapore","tfs.com.sg","https://www.linkedin.com/company/toppan-edge-singapore"
,"Bern","Bern makes Affordable Computers for Subsistence Markets. We Design and Develop the Hardware, Software and Service Offerings to our customers.

We believe that a computer can enrich people's lives by providing a necessary tool for Productivity, Expression and Learning.

At Bern, We do everything in our power and all that's essential to help human's unlock their hidden potential.","Computer Hardware Manufacturing","2-10 employees","Privately Held","Central Business District, Tanjong Pagar","Singapore","bern.is","https://www.linkedin.com/company/bern"
,"TechINK","Responsible for all aspects of the TechINK premium digital solvent ink business in Asia-Pacific.","Printing Services","11-50 employees","Privately Held",,"Singapore","techink.com","https://www.linkedin.com/company/techink"
,"Creativ-Space","A B2B e-sourcing & marketing platform created by the Singapore Furniture Industries Council (SFIC) and supported by Enterprise Singapore (ESG), Creativ-Space targets a wide spectrum of trade buyers that include importers, distributors and architects looking for premium furniture and furnishing items for their projects. The platform offers a thoughtful curation of quality brands with the use of 3D technology for inspiring product presentations.

Creativ-Space was born out of the Singapore furniture industry’s goal to take homegrown furniture expertise, capability and know-how, not only into regional and internationally events but into the digital realm as well.","Furniture and Home Furnishings Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","creativ-space.com","https://www.linkedin.com/company/creativ-space"
,"SBY Frozen Food Supply Pte Ltd","With experience in the Meat industry since 1947, SBY Frozen Food Supply Pte Ltd, has been supplying meat products to various food establishment, hotels, and caterers in Singapore.
We full factory Halal Certification from MUIS with AVA license and in the process of ISO22000.
Our retail products are also sold to about 100 supermarket / minimart outlets.","Food and Beverage Manufacturing","11-50 employees","Privately Held","Singapore, Others","Singapore","sbymeat.com","https://www.linkedin.com/company/sbymeat"
,"LOCABA Bakery Singapore","It all started in Europe: In 2012 Austrian-born Markus Berndt was diagnosed with diabetes Type 2. The former manager changed his entire lifestyle and embarked on a long quest of research, expert discussions and self-experiments. And it paid off: Today Markus is considered as “cured” (without ever having taken insulin), is a bestselling author and with his lectures and seminars he has led hundreds of interested Type 2 diabetics out of their lifestyle dead end.
His mission included – against all odds – good food. Markus was convinced that it’s possible to rebuild dishes so that they taste great AND are optimized for the human metabolism. For six years Markus experimented with hundreds of ingredients and thousands of combinations, always checking their effect on his blood sugar level. Throughout this process he collected an enormous amount of data and a unique know-how. A know-how that has materialized in delicious treats that are available in Singapore since March 2019.
From Austria To Singapore
The renowned Singaporean hospitality group, Ponte Group, discovered the treasure of Markus’ recipes and know-how. In a co-operation between Markus and local chefs a portfolio of cakes and desserts has been created that all have the signature LOCABA qualities: All cakes are low-carb, (household) sugar free, diabetic-friendly and as they are totally grain free they are also free from gluten containing ingredients.
LOCABA uses cage-free eggs and strictly no artificial preservatives. The latter is the reason why there are not products in stock at the bakery. All cakes are freshly baked to order.
Customers appreciate this high-quality approach. The cakes range from 45 SGD to 135 SGD (serve up to 14 persons).
LOCABA’s low-carb cakes are also suitable for keto or paleo nutrition and they are far from being recommendable for diabetics only. As they are good for your figure and your teeth, LOCABA cakes are perfect for healthy conscious foodies and for kids!","Food and Beverage Manufacturing","2-10 employees","Public Company","SINGAPORE , SINGAPORE","Singapore","locaba.sg","https://www.linkedin.com/company/locaba-bakery-singapore"
,"Woodlands Sunny Foods Pte. Ltd.",,"Food and Beverage Manufacturing","11-50 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/woodlands-sunny-foods-pte-ltd-"
,"May Office Production Pte Ltd","The May Office Design specialize in designing great office chairs since 1990 as per the requirements to boost the productivity of employee at a whole new level of ease and comfort. Our chairs also add an exclusive identity to clients corporate image. 

The amount of time spent on the chair makes it one of the most important pieces of furniture inside the office. We aim to design chairs that make working in workspace a fun and friendly experience. We sell chairs in various variety including contemporary furniture, workspaces, office seating, auditorium & public seating. We believe that more comfortable employees feel inside workspace due to our high quality designed chairs to support the needs, the more they will love their work and workspace together.","Furniture and Home Furnishings Manufacturing","201-500 employees","Privately Held","Singapore, Singapore","Singapore","mayofficedesign.com.sg","https://www.linkedin.com/company/may-office-design"
,"SLFI Pte Ltd","SLFI Pte Ltd was established in 2010 as a sister company to KCK Food Catering which was founded in 1991 along Jalan Pari Burong. We shifted our operations to our current location at FoodXchange @ Admiralty with better-equipped facilities to serve our customers better.

SLFI is equipped with professionals in the food manufacturing industry and is steadfast to deliver the food which is not just as per the taste of the customer but also the value for money. Our excellent customer service is confidently unparalleled, making SLFI as a preferred name.","Food and Beverage Manufacturing","11-50 employees","Self Owned","Singapore","Singapore","kckfood.com","https://www.linkedin.com/company/slfi-pte-ltd"
,"NMG","NMG is a high-tech enterprise and national specialized company founded in 2006. It is known for being a ""little giant"" in the field of R&D, production, and marketing of high-performance composite materials, technical fabrics, and structural core materials. NMG is focused on green development, international operations, digital transformation, and innovative drivers, and is committed to providing products and services for the clean energy field. The company has established innovative and intelligent manufacturing bases in Tongxiang, Zhejiang, Gorizia, Italy, and Rayong, Thailand, with the aim of serving the global market.","Textile Manufacturing","501-1,000 employees","Privately Held","Singapore, Singapore","Singapore","nmgonline.com","https://www.linkedin.com/company/nmg-development-pte-ltd"
,"Pullupstand.com Pte Ltd","Make a stand, without leaving the comfort of your seat.

Pullupstand.com was born out of a desire to improve on the customer experience when it comes to ordering display items.

We seek to empower our clients with information, photos, templates, specification sheets, so that you can correctly identify the display item that will meet your specific requirements and usage conditions.

We serve a large and diverse base of customers, from multinational corporations to charity organisations to startups to one-man operations. We serve clients from every corner of the world, and we are tireless in our efforts to provide unparalleled customer service and great products.","Printing Services","2-10 employees","Privately Held","Singapore, Singapore","Singapore","pullupstand.com","https://www.linkedin.com/company/pullupstand"
,"OPTICAL PROJECTS PTE LTD","EVERYTHING STARTS WITH AN IDEA.
WE ARE YOUR RELIABLE OEM PARTNER - FROM THE VERY BEGINNING

Company:
Optical Projects Pte Ltd. is a privately-owned company with headquarter in Singapore, which has established itself in the field of precision optics, crystal optics and technologies in the international market. 
Our strengths lies in the realization of customized and optical solutions based on many years of experience in optics, comprehensive know-how, technical advice, a dedicated and responsible management. Production sites in Singapore, Malaysia, China, USA, Germany and Switzerland. We are optimally positioned both in terms of production engineering and technology to meet the required quality and specification requirements. 

Portfolio:
Optics | Sapphire & Ruby Optics (technical & watch glasses) | Laser Optics | IR Optics | Microstructures | Thin-film technology (Optical layers | Metallization | Solderable layers) | Form processing (Laser cutting or Free-Formmachining | Water jet cutting | Scribe and Break - Glass cutting | Dicing)

Materials:
Optical glass from Schott, Ohara, Corning, Heraeus and China Material;
Kyropoulos Sapphire (Al2O3), Ruby, Fused Silica, Fused Quartz;
Zinc Selenide (ZnSe), Zinc Sulfide (ZnS), Silicon (Si), Germanium (Ge),
LiF Crystal, LiNBO3 Crystal, Magnesium Fluorides (MgF2), Calcium Fluorides
(CaF2), Crystalline Electrodes (LaF3), Gallium Arsenides (GaAs).

Capacities:		
Prototypes from 1 to 30 pieces
Small quantities from 30 to 100 pieces
Quantities from 100 to > 1 million pieces","Nanotechnology Research","11-50 employees","Privately Held","Singapore, SINGAPORE","Singapore","optical-projects.com","https://www.linkedin.com/company/optical-projects"
,"diModa Pte Ltd","In Singapore, diModa is the place to buy premium quality ceramic/porcelain tiles, slabs, and planks by Kajaria, 9th largest manufacturer in the world.

diModa acts as retailer, wholesaler, and project supplier for Tiles, Granites, Quartz & Marble. And will collaborate with project team, partners, builders, and home owners by providing architectural and technical advice on product selection and value added services such as free consultation & delivery to customers.","Building Materials","11-50 employees","Privately Held","Ubi, Singapore","Singapore","dimoda.sg","https://www.linkedin.com/company/dimodasg"
,"PBA Technology Ltd","PBA Technology Pte LTd is an AS9120:B and ISO 9001:2015 certified Singapore-based company established in 1990, specializing in trading and stocking of aviation/aerospace consumables, rotables, tools, raw materials, composites and more. Our customers include airlines, MRO shops, 3P repair shops and air forces across Asia Pacific.

PBA Technology Pte Ltd is part of PBA Group, a leading Robotics & Automation enabler in Asia.","Aviation and Aerospace Component Manufacturing","11-50 employees","Privately Held","Singapore","Singapore","pbatechnology.com","https://www.linkedin.com/company/pba-technology-ltd"
,"Aerotechnic Indochina Pte Ltd","Aerotechnic Indochina Pte Ltd (Cage Code: QB270) was established in 2003 in Singapore, as a Stocking / Distributor of Aircraft parts (Components, Consumables, Chemical products, Tools) and other Services (Exchanges, Loans, Repair Management, Consignment Stock, Surplus Stock, IP, etc…). Our mission is to Support Customers worldwide with the best Quality standards (ISO 9001 certified) and delivery efficiency. With an Airline approach, we continuously look for the best technical, financial and human resources to improve the Quality of our Services.","Aviation and Aerospace Component Manufacturing","2-10 employees","Partnership","Singapore, Singapore","Singapore","aerotechnic-indo.com","https://www.linkedin.com/company/aerotechnic-indochina-pte-ltd"
,"COSCO Shipping Marine Engineering (S) Pte Ltd","Cosco Marine Engineering (Singapore) Pte Ltd is a subsidiary of Cosco Corporation (Singapore) Ltd.

We have been offering a one stop service-center company in meeting your needs for ship repair services and steel structure fabrication since we established in 1987.

With high standard of service and competitive price, we will strive to go beyond our best to remain committed in delivering your project consistently.","Shipbuilding","51-200 employees","Public Company","Singapore, West Region","Singapore","coscomarine.com.sg","https://www.linkedin.com/company/cosco-shipping-marine-engineering-s-pte-ltd"
,"KEE SONG BROTHERS POULTRY INDUSTRIES PTE. LTD.",,"Food and Beverage Manufacturing","2-10 employees",,"Singapore","Singapore","keesong.com","https://www.linkedin.com/company/kee-song-brothers-poultry-industries-pte-ltd-"
,"Eco Agri Group Ingredients & Additives","Here is a brief overview of the products offered by Eco Agri:

Native Potato Starch: High-quality potato starch, ideal for use in the food industry, with applications ranging from thickening agent to stabilizer in various food products.

Food Additives: A wide range of additives, including emulsifiers, stabilizers, and preservatives, that enhance the texture, shelf life, and quality of food products.

Pet Food Ingredients: Ingredients specifically developed for the pet food industry, including proteins, vitamins, and minerals that promote the health and well-being of pets.

Feed Additives: Additives for animal feed, such as enzymes, amino acids, and probiotics, which enhance the nutritional value of livestock feed and improve feed conversion efficiency.

Specialty Ingredients: Unique and tailored ingredients for specific applications in the food industry, such as gluten replacements and fiber-enriched products.

Eco Agri offers global sourcing and delivery capabilities, focusing on high-quality, sustainable, and innovative products for the food processing, pet nutrition, and feed industries.","Food and Beverage Manufacturing","11-50 employees","Privately Held","SINGAPORE, Singapore","Singapore","ecoagri-food.com","https://www.linkedin.com/company/eco-agri-group-ingredients-additives"
,"SP Homes Pte Ltd","SP HOMES turn homeowners' design inspirations into reality. Leveraging on our proprietary state-of-the-art design system, our designers will create a 3D rendering of your home with customised furniture. 

All our customised furniture has a 5 year warranty on carpentry, which comes with a lifelong service after.","Furniture and Home Furnishings Manufacturing","11-50 employees","Privately Held","Singapore","Singapore","sphomes.com","https://www.linkedin.com/company/sp-homes-pte-ltd"
,"DFurniture Pte Ltd","Founded in 1910, it would be 3 decades later that we found our true calling. In 1943, DFurniture started operations as office solutions specialists and has since established ourselves as a trusted brand.

Headquartered in Singapore, we also have strong business activities in Malaysia, emerging cities in ASEAN, India, South Africa and the Middle East.","Furniture and Home Furnishings Manufacturing","51-200 employees","Privately Held","Singapore, Singapore","Singapore","d-furniture.com","https://www.linkedin.com/company/dfurniture-pte-ltd"
,"38 Home Furnishing Pte Ltd","Home Factor founded in 2015, mainly selling furniture on the e-commerce platform and supply furniture to retail shops in Singapore. Wholesales And Project welcome. We provide an easy way for everybody to shopping on our website we also provide shipping service and only takes 3-7 working days.


Our shop is open 9am-6pm, welcome to our shop to get more information.","Furniture and Home Furnishings Manufacturing","11-50 employees","Privately Held","Singapore","Singapore","homefactor.com.sg","https://www.linkedin.com/company/38-home-furnishing-pte-ltd"
,"MARQUIS FURNITURE GALLERY PTE LTD","We offer customers over 22,000 square feet of designer displays and carry the finest names in Italian home furnishings from the bedroom to the study, living area to outdoor space, housed in our distinctively elegant mono-brand showrooms.","Furniture and Home Furnishings Manufacturing","2-10 employees",,"SINGAPORE","Singapore","marquis.com.sg","https://www.linkedin.com/company/marquis-furniture-gallery-pte-ltd"
,"Salinex Pte. Ltd.","Salinex Pte Ltd was founded by a team of passionate engineers with more than 100 years combined experience to leverage advances in the oil field industry towards the Renewable Energy sector, enabling efficient and cost effective solutions for clean and green energy extraction from:

Ocean-Coastal Waves
Tidal / River Flows
Solar

We are a technology-oriented company focused on developing innovative solutions in this sector. As of 2023, we have several patents pending in the system, with three renewable energy patents in the National Phase.","Renewable Energy Equipment Manufacturing","2-10 employees","Privately Held","Downtown Core, Central Singapore Community Development Council","Singapore","salinex.com.sg","https://www.linkedin.com/company/salinex-pte-ltd"
,"NotenTech","At Noten Technologies, we are committed to delivering affordable, high-performance refurbished gaming PCs. Our mission is to provide gamers with reliable systems that offer the same experience as new machines—without the high price tag. Each computer is rigorously tested and backed by an in-house warranty, ensuring quality and peace of mind for our customers. We believe in making gaming accessible to everyone by bridging the gap between affordability and top-tier performance.","Computer Hardware Manufacturing","2-10 employees","Partnership","Singapore","Singapore","notentech.com","https://www.linkedin.com/company/notentech"
,"Kuro Snacks","When you give your dog a treat, it is a way of showing love. It is not just a reward. Treats provide a simple source of magic to turn a good dog into an extraordinary one. Kuro Snacks have the ability to motivate, stimulate learning and making every moment truly special.","Food and Beverage Manufacturing","2-10 employees","Self Employed","Sinagapore, Singapore","Singapore","kurosnacks.com","https://www.linkedin.com/company/kurosnacks"
,"JET BOUTIQUE PTE LTD",,"Aviation and Aerospace Component Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","thejetboutique.com","https://www.linkedin.com/company/jet-boutique-pte-ltd"
,"Print City Singapore","Accelerato Pte Ltd provides printing services in Singapore such as Offset/Digital Printing, Large Format Printing and Custom Printing for companies in Singapore. We have been supporting countless of exhibition, events and roadshows and had provided print installation services to both businesses and channel partners as well. We also provide custom printing services for projects of all sizes. As long it comes to printing, we believe that we have the necessary expertise and experience to handle your requirements.","Printing Services","11-50 employees","Privately Held","Singapore, Singapore","Singapore","printcity.com.sg","https://www.linkedin.com/company/print-city-singapore"
,"SecureFood Pte. Ltd.","Food Security, a measure of availability, accessibility, affordability, and quality of food in the globe, is afflicted by major trends like food wastage, supply chain disruptions and production imbalance.
SecureFood is an integrated agri-foods fulfilment ecosystem, powered by artificial intelligence and machine learning for addressing the global food security value chain.","Food and Beverage Manufacturing","11-50 employees","Privately Held","Bedok, Singapore","Singapore","gosecurefood.com","https://www.linkedin.com/company/securefood"
