"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"Media Acoustics Pte Ltd","Media Acoustics is a South Asia Distributor and Wholesaler for Audio Products. We believe that great music must be listened through quality audio systems. We carry brands from the United Kingdom such as Ruark Audio and from Italy IXOOST.","Wholesale","2-10 employees","Privately Held","Singapore","Singapore","mediaacoustics.com","https://www.linkedin.com/company/media-acoustics-pte-ltd"
,"Trustineo International","Bridging connections between producers and end-buyers for a win-win business.","Wholesale","2-10 employees","Privately Held","Singapore","Singapore","trustineo.net","https://www.linkedin.com/company/trustineo-international"
,"Kaiser-SGI (Asia) Pte Ltd","Kaiser - SGI (Asia) Pte Ltd has over 20 years of experience providing expert security solutions to the Military and Governmental forces in South East Asia. Through our wide array of products and services, we have been consistently growing regionally. Our products ranges from, optics to specialised underwater solutions.","Wholesale","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/kaiser-sgi-asia-pte-ltd"
,"Universal Procurement Systems Pte Ltd","Official Bose Professional Authorized Distributor in Singapore. Professional sound done right can boost your business venue, provide value for your customer and audiences beyond the cost of installation.","Wholesale","11-50 employees","Privately Held","Singapore, Singapore","Singapore","upsprocurement.com","https://www.linkedin.com/company/ups-procurement"
,"Heleflo Products Pte Ltd","Established in 1985, HELEFLO Products Pte Ltd is an importer, exporter and converter of adhesive tapes and specialty films. 

Our major products include Kapton tapes, Teflon products, polyester tapes, masking tapes, surface protection tapes, cloth tapes, reinforced paper gum, rubber based OPP, and high end specialty tapes.

We recognize the impact of sustainability and our range of recyclable and biodegradable paper tapes are made of FSC Certified Material. 

Our services include slitting, rewinding, die cut and printed tapes, labels and stickers. 

We invest in the latest technology and our machines can precision slit and rewind to any width and length.

We serve a wide range of industries and our customers range from startups to SMEs, MNCs and Fortune 500 companies.  

Our reputation stands on our traditional values of Trustworthiness, Truthfulness, Teachability and Teamwork.

It is our mission is to provide innovative solutions that create positive user experience.

And it is our vision to be the industry partner of choice for adhesive tapes and surface protection solutions.

Contact us at marketing@heleflo.com.sg for your sticky solution now.","Wholesale","11-50 employees","Privately Held","Singapore","Singapore","heleflo.com.sg","https://www.linkedin.com/company/heleflo-products-pte-ltd"
,"Hi Vision Optical LATAM","Arribamos al universo óptico con otra visión, otra manera de enfocar el diseño, la fabricación y la comercialización de lentes correctivos.
Esta visión nos inspira a fabricar mejores soluciones. Mejores para la gente, mejores para tu negocio, mejores para ti.","Wholesale","51-200 employees","Privately Held","Singapur","Singapore","hivisionoptical.com","https://www.linkedin.com/company/hivisionoptical"
,"Fire Terminator International Pte Ltd","Fire Terminator International is a Singapore-based manufacturer and provider of innovative fire fighting solutions. We specialize in developing green, non-toxic, and PFAS-free fire suppression products for all classes of fires, including forest fires. With a strong commitment to environmental sustainability and safety, we offer cutting-edge solutions that prioritize both effective fire control and ecological responsibility.
Green Fire Suppression Solutions: We have developed a range of environmentally friendly fire suppression agents that are highly effective in extinguishing fires while minimizing harm to the environment. Our solutions are free from PFAS (Per- and Polyfluoroalkyl Substances) and other toxic chemicals, making them safe for use in a variety of settings.
Customized Firefighting Solutions: We understand that different industries have unique fire risks and requirements. That's why we offer customized firefighting solutions tailored to specific sectors, including refineries, chemical plants, tank farms, and more. Our team of experts works closely with clients to develop and implement effective fire control strategies that mitigate risks and ensure optimal safety.
AI-Aided Firefighting Solutions: Leveraging the power of artificial intelligence (AI), we provide advanced firefighting solutions that incorporate smart technology. Our AI systems analyze real-time data from various sensors and devices, allowing for early fire detection and proactive response. By harnessing IoT technology, we create integrated systems that enhance the effectiveness and efficiency of fire control measures.
At Fire Terminator International, our mission is to provide state-of-the-art fire fighting solutions that prioritize environmental sustainability, human safety, and efficient fire control. We are dedicated to developing innovative products and leveraging cutting-edge technologies to address fire risks effectively while minimizing ecological impact.","Wholesale","2-10 employees","Privately Held","Singapore, Singapore","Singapore","fireterminator.com","https://www.linkedin.com/company/fire-terminator-international-pte-ltd"
,"Alltek Technology Singapore","Alltek Technology Singapore Pte Ltd is a majority-owned subsidiary of Alltek Technology Corporation Group, a professional communication solution and electronics components distributor publicly listed in the Taiwan Stock Exchange. Alltek Singapore was established in 2000 and serves as a regional base for the Group in the South-Asia region. Alltek Singapore has been building a strong reputation in providing modern equipments for unified communication, electronics components and digital consumer products. Today, Alltek Singapore carries many leading brands and distributing their products through our service network in many regional countries such as Singapore, Malaysia, Indonesia, Thailand, Philippine, Vietnam, Myanmar, Cambodia, Laos and Brunei.
 
OUR MISSION

Alltek Technology Singapore aims to become the leading regional distribution and value partner for leading brands in communication, marine and digital consumer products. We serve our customers by bringing the most innovative, high quality and technologically-advanced products and solutions with excellent after-sales services and support. 

We welcome any company or brand needing a reliable partner in the South-Asia region for their products to contact us at sales@alltek.sg","Wholesale","2-10 employees","Privately Held","Singapore, Singapore","Singapore","alltek.sg","https://www.linkedin.com/company/alltek-technology-singapore"
,"HAP Global Pte Ltd","As a leading retail specialist in the Singapore's Beauty and Wellness industry, we work with strong innovative brands to provide business solutions and exponential growth 

Join us in our journey to grow your business locally and globally. Work with Innovative brands including, Meditrina, IOMA, bSoul and Live2Move. Unleash your potentials, challenge ideas and disrupt processes. As you work to achieve business growth with us, we work to help you become a better you.","Wholesale","2-10 employees","Privately Held","408866","Singapore","holisticantiageingproject.com","https://www.linkedin.com/company/hapglobal"
,"Stellarpets - Delivering WOW!","Distributor of Stella & Chewy's in Singapore, Malaysia and Indonesia.","Wholesale","11-50 employees","Privately Held","Singapore, Singapore","Singapore","stellarpets.com.sg","https://www.linkedin.com/company/stellarpets-pte-ltd-pets"
,"CS Foods Pte. Ltd.","CS Foods was established in March 1991. We distribute only halal certified frozen meat and ready to eat products in Singapore. Well known in Geylang Seria, Tekka and many wet markets in Singapore.

Our range of products includes Australian, Argentina, Brazil, New Zealand, United States meats (Beef, Chicken, Lamb, Mutton, Fish, Chicken frank/hotdog)","Wholesale","51-200 employees","Privately Held","Singapore, Singapore","Singapore","csfoods.sg","https://www.linkedin.com/company/cs-foods-pte-ltd"
,"Orca - At the top of your food chain","Since 2009, Orca Marketing has been Singapore’s premier partner for premium meat and seafood solutions. Born from deep roots in the seafood trade and nurtured through a passion for uncompromising quality, we serve as the reliable supply chain link between the world’s best protein producers and Singapore’s top kitchens.

We specialise in sourcing, processing, and delivering chilled, live, and frozen meat and seafood from trusted origins, including Australia, New Zealand, Japan, and beyond. Over time, we have expanded into beef, lamb, pork, and deli products, growing our portfolio to meet the evolving needs of the foodservice sector.

Our portfolio includes some of the world’s most respected producers, from Blackmore and Stone Axe Wagyu to Little Joe, Portoro, Gooralie Free Range Pork, Kinross Station Lamb, Akaroa King Salmon, Fremantle Octopus, Yarra Valley Caviar, and more. These partnerships ensure every cut and catch reflects the highest standards of quality, sustainability, and provenance.

Through our integrated butchery facility in Senoko, we provide custom processing, SFA-licensing compliance, and same-day delivery across Singapore, ensuring precision, consistency, and speed for our clients.

Our retail arm, Butcher Box, brings these premium proteins directly to consumers while supporting F&B customers through wholesale solutions, all backed by Orca’s robust supply chain, storage, and distribution infrastructure.

If you’re a chef, purchasing manager, or hotel GM seeking a dependable partner with supply certainty, premium sourcing, and personalised service, connect with us. Let’s build a relationship that gives your kitchen access to the finest ingredients, delivered with the consistency and care your menu deserves.","Wholesale","51-200 employees","Privately Held","Singapore, Singapore","Singapore","orca.com.sg","https://www.linkedin.com/company/orca-marketing-pty-ltd"
,"Ban Choon Marketing Pte Ltd","We, Wismettac Group was established in 1912 as a trading company in Kobe, have continued to provide the wealth and joy of eating to people all over the world, focusing on Asian food including Japanese food and agricultural products. In Asian food global business, our private brand “Shirakiku” is well known in North America and other parts of the world. In Agricultural products trading business, we procure a wide range of fresh fruits and vegetables, frozen processed products from around the world and sell them both in Japan and overseas. In 2017, we were listed on the Tokyo Stock Exchange, and it makes us a prominent global company both in Japan and throughout the world. We will provide people around the world with fresh experiences in eating and enjoyable daily lives by promoting Asian food as well as Japanese fruits and vegetables, and we will contribute to the happiness and prosperity of those involved in the food industry by providing transformative solutions to various issues and needs in the industry by leveraging the network we have established thus far. Keeping in mind these corporate philosophies and the social responsibilities that we should fulfil, we will strive to further evolve as a company in the food industry.

Ban Choon Marketing Pte. Ltd (headquartered in Singapore) became a member of Wismettac Group in January 2022. Today, Ban Choon Marketing imports fresh produce (vegetables and fruits) from all over

Importer and Distributor of Fresh Fruits, Vegetables, Organic Grocery Products, Cage-Free Eggs and Plant-based food. We work with exporters from USA, Mexico, Chile, Peru, Netherlands, Spain, France, Italy, Turkey, China, Japan, Korea, Taiwan, Australia, New Zealand and many other countries.","Wholesale","51-200 employees","Public Company","Jurong West, West Region","Singapore","banchoon.com.sg","https://www.linkedin.com/company/banchoon"
,"Mega Valve & Fitting Pte Ltd","Mega Valve & Fitting strives to be a leading one-stop solution for Semiconductor and Liquid Crystal Display (LCD) industries in the region by committing to innovation and providing superior value.","Wholesale","11-50 employees","Privately Held","Woodlands, North Region","Singapore","megavalve.com.sg","https://www.linkedin.com/company/mega-valve-&-fitting-pte-ltd"
,"WINEHOURS PTE LTD","I love connecting with People. I love to partner with customer to discover what we like over a period of time. 

I search, discover, introduce and - at flexible (embrace differences) to optimize product portfolios that matter to us. 

To accomplish this, I focus on us, trends, overtime change, and diversity among us. Always start first, learn, evolve and quickly adapt to new insights.

I have enjoyed many diverse positions throughout my career in tech and entrepreneur journey. 

Personal Growth and I Drive Strategy and Innovation at my organization, as well as Community Related Activities. 

My company, WINEHOURS Group, holds a broad range of Products, Brands from different regions/countries to meet Diverse Customer Needs. For Partnership Opportunities, please feel free to reach out to us: info@winehours.com; 

Our site: www.winehours.com
WhatsApp us@+6583565588 | +16506671365

Professional Skills:

Portfolios Management | Product Management | Project Management | Product Content & Advertising | Strategy Planning & Product Development | Market and Pricing Analysis | Product Portfolios | Agile Mindset | Product Roadmap | Business Development Management | Entrepreneur | e-commerce Platforms | Problem Solver | Retail Online.","Wholesale","2-10 employees","Privately Held","Singapore, Singapore","Singapore","winehours.com","https://www.linkedin.com/company/winehours-pte-ltd"
,"Steigen","Steigen is founded by a team of homeowners who were searching for the best innovative solutions for their homes. We are passionate to share the best products available and help integrate the latest technologies into Singapore's modern homes.","Wholesale","11-50 employees","Privately Held","Singapore, Singapore","Singapore","steigen.com.sg","https://www.linkedin.com/company/steigen"
,"Kewpie Singapore Pte Ltd","Kewpie Singapore Pte Ltd was formerly known as Minato Singapore Pte Ltd. Kewpie Singapore was established in October 2020 as a sales office.

Kewpie’s Long-Lasting Legacy Of Great Taste, Empathy, And Uniqueness
Since 1925, it has been Kewpie’s corporate belief that enhancing the quality of food takes more than just transcending flavours, but it takes the mindset and the drive to prioritise the importance of maintaining great health for everyone in the family. Kewpie Group’s goal is to continually contribute to the world’s food culture and health through great taste, empathy, and uniqueness. Both executives and employees work faithfully to provide special, choice goods and services in order to earn our customers’ trust. With that, everybody at Kewpie is proud to have inherited the beliefs of Toichiro Nakashima, the founder of Kewpie Corporation, with regard to how job motivation comes from enjoying work with people who have the same ambitions and rejoicing together in this mission.

Putting Quality First
Ensuring food safety and great taste, enabling consumers to lead fulfilling, healthy lives through food is of vital importance to our mission. As a group, we all adhere to the “Quality First” principle in our work. We strive for personnel development to ensure high quality systems that underpin the Company’s quality, and the pursuit of technologies that enhance quality.","Wholesale","11-50 employees","Privately Held","Singapore","Singapore","kewpie.com.sg","https://www.linkedin.com/company/kewpie-singapore-pte-ltd"
,"Central Mercantile Corporation (S) Ltd","Established since 1969, Central Mercantile Corporation (S) Ltd (CMCS) is the pioneer and leading manufacturer, distributor, importer and exporter of a full range of premium grade Pressure Sensitive Adhesive tapes, Packaging materials, Self-Adhesive Label Stocks, Flexible Packaging, ESD materials, Packaging Foils, Tools & Machineries and other industrial packaging materials. We have manufacturing factories in Malaysia and other countries.

We adopt a service-oriented and quality-conscious attitude, demonstrated by scores of customer testimonials.  We offer a flexible approach to your specifications, regardless of delivery requirements, quantity and customized demands. Through the years, we have built up an enviable reputation based on superior product qualities and total customer satisfaction.  Above all, we have the ability to ascertain and adapt swift and effective changes to meet new market demands and challenges.

AGENTS and DISTRIBUTORS Wanted. Please free to contact us for more details. 

Our Products:

OPP Tapes
Masking Tapes
Cellulose Tapes
Double Sided Tapes
Paper Gum Tapes
PVC Tapes
Aluminium Foil Tapes
Filament Tapes
Invisible Tapes
PP Strappings
Filament Tapes
Pallet Stretch Films
Bundle Wrap Films

Other FILM and Specialty Products:

1.	Flexible Packaging Films
2.	ESD, Static Shielding films
3.	ESD, Moisture Barrier Film
4.	Metallized Films
5.	Packaging Materials
6.	TWISTABLE PET FILM for candies, sweets
7.	PET RESIN ( virgin grades )
8.	Self Adhesive Label Stocks

Other Products:   

Silicone Sealants
Pallet Stretch Film   
Black Pallet Stretch Film 
PET film 
PET Resins  
Label Stickers  
Flexible Packagings  
ESD bags, film, products

Contact Person: 
RICHARD YEO 
General Manager
Central Mercantile Corporation (S) Ltd
86/88 Tagore Lane, Singapore 787528
Tel :65-6459 5477  Fax :65-6459 5135
www.cmcs.com.sg
richardyeo@cmcs.com.sg
Mobile :65-9680 9001
Skype: richard-cmcs","Wholesale","11-50 employees","Public Company","Distributor, Singapore","Singapore","cmcs.com.sg","https://www.linkedin.com/company/central-mercantile-corporation-s-ltd"
,"Rhima Singapore","Rhima is an Australian owned company specialising in equipment washing systems. We operate nationally in three market segments: Hospitality, Medical and Industrial.

We bring together the best equipment available and represent European specialist manufacturers on the Australasian market. Our suppliers are international companies that have non-competing product lines. Rhima operates in Australia, New Zealand and Singapore.

The equipment ranges from off-the-shelf machines to specialised/custom built washing equipment built to TGA, FDA and GMP standards.

Rhima Australia is an ISO 9001 certified company and as part of this we conduct regular meetings to review and discuss user feedback and/or complaints. This information is actioned by our technical service department and our equipment manufacturers to improve service provision and equipment design.","Wholesale","11-50 employees","Privately Held","Singapore, 528553","Singapore","rhima.sg","https://www.linkedin.com/company/rhima-singapore"
,"Precept Global Pte Ltd","Specializing in the supplying Plastic resin (PET / PP / PS), we offer reliable service at an affordable rate. Contact us for price quotations today!

Established in 2014, Precept Global Pte Ltd. has almost a decade of experience in international commodity trading. In that time, we have been actively involved with markets in East Asia, Southeast Asia, South Asia, Middle East Region, Africa, North America, South America and Europe. We leverage our extensive network, market insights, and risk management expertise to offer our clients competitive prices, reliable delivery, and tailored solutions.

Contact email: marketing@preceptglobal.com","Wholesale","2-10 employees","Privately Held","Singapore","Singapore","preceptglobal.com","https://www.linkedin.com/company/precept-global-pte-ltd"
,"Home & Health Distributors","Importer & distributor of NZ FMCG products | Singapore & Malaysia | End-to-end distribution across ambient & chilled supply chains | In-market advisory & merchandising services","Wholesale","11-50 employees","Privately Held","Bukit Merah","Singapore","homehealthdistributors.com","https://www.linkedin.com/company/home-health-distributors"
,"Woah Group Pte Ltd","We are a Singapore distributor for sports nutrition. We are also proud brand owner of WOAH! that produces our own health food, beauty and health supplements.
 
Despite market saturation, we believe that brands and products can co-exist for healthier retail dynamics. We work hard in building our own brands as well as growing together with our principals brands (we are very committed to the brands we bring in), achieving success via extensive country wide retail store and online marketplace penetration.","Wholesale","11-50 employees","Privately Held","Singapore","Singapore","woahgroup.com","https://www.linkedin.com/company/woahgroup"
,"KIM SENG HUAT HARDWARE PTE LTD","KIM SENG HUAT HARDWARE PTE LTD is a leading supplier and distributor of Metal Piping System Components (Flanges/Fittings/Tubings/Pipes), Structural Steel Products (Shapes/Plates/Tubulars/Flats), Cables and Cable Management System Components, to the Energy, Marine and Other industries in Southeast Asia and other regions, with an established track record of over 30 years.","Wholesale","51-200 employees","Privately Held","Singapore","Singapore","cosmosteel.com","https://www.linkedin.com/company/kim-seng-huat-hardware-pte-ltd"
,"Business Indonesia Singapore Association (BISA)","A Business Networking Platform for Indonesia-Singapore established in 2009 by 3 young entrepreneurs from Indonesia in SG

Help to expand connection for Indonesians - Singaporeans

BISA was established to help business owners of SMEs and entrepreneurs to connect globally with potential investors, overseas partnership opportunities, corporate/MNCs.","Wholesale","2-10 employees","Privately Held","Singapore, Singapore","Singapore","bisakita.com","https://www.linkedin.com/company/business-indonesia-singapore-association-bisa"
,"LHS ELECTRONICS ENTERPRISE","LHS is a regional provider of industrial connectivity, automation, and digital infrastructure solutions, supporting manufacturers, buildings, utilities, and mission-critical facilities across Southeast Asia.

Founded in 1997, we have grown from a trusted distributor into a multi-country solutions integrator delivering end-to-end capabilities across networking, control, Industry 4.0, and sustainability technologies. Our ecosystem brings together leading global partners and in-house technical expertise to help organisations modernise operations, enhance reliability, and accelerate digital transformation.

Our capabilities span:
• Industrial Connectivity & Networking
Rugged switches, networking infrastructure, fiber systems, wireless connectivity, GPON/XPON, IEC 61850 architectures, and secure OT networks for factories, plants, utilities, and transportation.

• Automation & Control Systems
PLC, I/O, machine connectivity, edge integration, protocol bridging, and field-to-cloud interoperability for Industry 4.0 readiness.

• Smart Infrastructure & Building Systems
Unified BMS, automation controls, access systems, structured cabling, audiovisual connectivity, and digital infrastructure for intelligent buildings and campuses.

• Digital & AI Solutions
AI-driven energy optimisation, digital twins, carbon management platforms, indoor navigation intelligence, and data-driven facility performance technologies.

With offices in Singapore and Malaysia and planned expansion across Southeast Asia, LHS combines strong local support with regional execution capability. Our team works closely with system integrators, consultants, contractors, and technology partners to design, implement, and support reliable, scalable solutions.

Our mission is to deliver the connectivity, control, and intelligence that power the industries and infrastructure of tomorrow.","Wholesale","11-50 employees","Self Owned","Singapore","Singapore","lhse.com","https://www.linkedin.com/company/lhsee"
,"Kampong Flowers Pte. Ltd.","Kampong Flowers is a Singapore-based importer and distributor of fresh cut flowers, and is possibly one of the youngest players in the floral wholesale industry. We at Kampong Flowers are passionate in solving the challenges faced in importing and distributing the world’s most exquisite garden roses and novelty flowers in Singapore. Our team strives for continuous improvement in the quality of our local cut flower stock, and this involves incorporating digital technology to our operational processes to meet our customer’s demand for the best and freshest flowers. 

Kampong Flowers liaises closely with our growers directly and are uncompromising in our delivery standards. We subscribe to the ever-increasing demands for sustainable and ethically-sourced flowers, and ensure that we only source ethically-grown flowers from farms with a strong commitment to sustainability. Kampong Flowers hopes to create a new normal within the local floral wholesale industry with both technology and ethically-grown flowers.","Wholesale","2-10 employees","Privately Held","536205","Singapore","kampongflowers.com","https://www.linkedin.com/company/kampong-flowers"
,"VenderMac Distribution Pte Ltd","Vendermac Distribution is a regional Distributor & Wholesaler of Licensed Label across a range range of product categories. Our retailers spans across Singapore & Malaysia in over 200 retail points to serve customer that range from children & tweens to teens & young adults.

Delivering Brand Values Every brand has a story. We aim to translate these stories into product as innovative and distinct as the brand itself and to reflect the brand values through our content marketing to connect with our customer on a personnel level.

Building Communities Through our community collaboration projects and other tie-ins, we are building a cross border community that connects savvy consumer with our retailers to our brand clients and regional partners to deliver success to all our stakeholders.

Being the market Our team believes in full market immersion to gain insight into retail markets, contemporary culture and consumer reaction. in doing so we aim to constantly delivering relevant and innovative products to our customer.","Wholesale","51-200 employees","Privately Held",,"Singapore","vendermac.com.sg","https://www.linkedin.com/company/vendermac-distribution-pte-ltd"
,"Safety Innovators International Pte Ltd","Safety Innovators is more than just a leading supplier of Safety Equipment in South East Asia.  We are a solutions provider to ensure that your crew, team or customers are equipped for emergencies.","Wholesale","51-200 employees","Privately Held","Singapore, Jurong","Singapore","safetyinnovators.com","https://www.linkedin.com/company/safety-innovators-international-pte-ltd"
,"Viem Group Pte Ltd","Shop internationally from the comfort of your home!","Wholesale","11-50 employees","Privately Held","Singapore","Singapore","vivicheo.com","https://www.linkedin.com/company/viem-group-pte-ltd"
,"Beauty Garage Singapore","THE PROFESSIONAL BEAUTY SUPPLIER FROM JAPAN.

BEAUTY GARAGE SINGAPORE PTE.LTD.(BGSG) is a subsidiary company of BEAUTY GARAGE INC., a company listed within the first section of the Tokyo Stock Exchange, and a total membership exceeding 520,00 accounts. It is the leading company for professional beauty supplies in Japan, owning the title of No.1 exclusive Online shopping site in the industry.

BEAUTY GARAGE INC., has a total of 11 showrooms in Asia. It has also expanded from e-commerce to venture into other businesses such as interior design and support for start-ups and management for the prosperity of beauty professionals.

BGSG aims to be the bridge between Japan and Asia. We follow our mission to challenge conventions in the beauty industry, by streamlining cumbersome salon practices and contributing to the development of the beauty industry across Asia. 

We offer a wide range of products such as cosmetics, supplies/fixtures, machines, equipment etc. to become a one-stop-shop for beauty professionals in Singapore. 

Our services and products are catered to beauty professionals who have already deployed hair, nail, eyelash, and esthetic salons, and to professionals who aim to set up their own salons in the future.","Wholesale","2-10 employees","Privately Held","Singapore, Singapore","Singapore","beautygarage.sg","https://www.linkedin.com/company/beauty-garage-singapore"
,"Hong Food Enterprise Pte Ltd","We are an established frozen seafood company focused on dishing out the best quality sea produce so that we can fulfill our purpose: Provide excellent, ready-to-cook protein sources to satisfy the palettes that crave healthy and delicious seafood.
We are spreading our fins and claws to share our treasure trove from the seas. We want everyone to have their seafood and eat it. Huge opportunities await as we swim further and deeper into the minds of seafood lovers, and we want to change the future of eating.
A strong advocate of sustainability, we practice responsible seafood culture. Having peace of mind and enjoying what’s on your plate is our promise. Our work is far from done. No effort is too small to make ourselves even better.
Join in our mission.","Wholesale","11-50 employees","Privately Held","Singapore, Singapore","Singapore","hongfood.com.sg","https://www.linkedin.com/company/hongfood"
,"Oregano Trading Pte Ltd","Oregano Trading Private Limited, founded in 2012, is a leading food service distributor supplying wholesale food in Singapore. Environmental and social sustainability is embedded in how we do business. With a clear mission to bring to you a medley of food supplies right from the source, we believe in dealing with only original food sources right down to the farms, herb gardens and fishery ports. 

In 2020, we were recognised as the Top 100 fast-moving SME by SME Magazine. Today, we are home to 2 house brands – Izumi and Royal Tree. Izumi features premium Japanese and Korean food products and Royal Tree features vegan and gluten-free healthy food products.

Oregano attained the ISO 22000:2018 and Biz Safe accreditations, thus ensuring that we always provide all customers with the food supplies that are fresh and safe. We have grown over the years, dedicated to supplying top-notch quality food supplies.","Wholesale","11-50 employees","Privately Held","Singapore","Singapore","oreganotrading.com","https://www.linkedin.com/company/oregano-trading-pte-ltd"
,"KS FLOW CONTROL PTE LTD","Distributor and wholesale of hydraulic and fitting. 
Brand supplies: Parker / Ametek / Seatrax / Velan / Crosby / Stauff","Wholesale","11-50 employees","Public Company","Singapore","Singapore","ksflowcontrol.com.sg","https://www.linkedin.com/company/ks-flow-control-pte-ltd"
,"Chuan Hong Seng Pte Ltd","Established since 1976, CHS is a forward-looking company focused on making good quality food products easily available. As a local distribution company, we connect quality food makers to a network of resellers, people, and ideas.","Wholesale","11-50 employees","Privately Held","Singapore, Singapore","Singapore",,"https://www.linkedin.com/company/chuan-hong-seng-pte-ltd"
,"MACLEAN INTERNATIONAL SINGAPORE","Previously Natron International in Singapore we have been acquired & now rebranded as MacLean International Group, part of the DNOW group of companies.  
In Singapore we are a seasoned team of professionals specialising in the supply of industrial & hazardous area electrical, lighting, cabling, cable solutions & valves.  We have a proven industry track record with an unwavering commitment to timely, cost effective & superior product delivery.
Utilising state-of-the-art systems & equipment we manage the provision of a reliable & efficient service for our customers.  Whatever the project size or location we can optimise supply chain management by helping to reduce supplier numbers, speed order processing & ease materials management. As a trusted & reliable partner, we provide assistance with material specification, product application, sourcing, manufacturer bid evaluation, procurement, certification, documentation, translation, inspection, packing & logistics & materials management.

MACLEAN INTERNATIONAL GROUP
A multiple commodity global business, we are world class specialists in the global supply & management of electrical products, lighting systems & cables, valves, PPE & safety, OEM drilling consumables, MRO & tooling for harsh & hazardous environments in onshore, offshore & renewable energy, petrochemical, process, marine, industrial, data centre & infrastructure applications.
Established in 1974, we have grown to become a single experienced source for all these materials.  Our business units throughout the UK together with our operations in Australia, the Middle East, Singapore & parent company DNOW network in Europe & around the world, gives us a truly global footprint.
We are an approachable & transparent company with an enviable track record of serving the world's energy & infrastructure operators, developers & their contractors.  Our customers are Priority 1 & we encourage customer feedback to monitor our performance, shape our service and reward our teams","Wholesale","201-500 employees","Public Company","Singapore","Singapore",,"https://www.linkedin.com/company/maclean-international-sgp"
,"Far East Orchid Pte Ltd","Far East Orchid Pte Ltd is a fresh flowers wholesale company based out of Singapore.","Wholesale","11-50 employees","Privately Held","Singapore","Singapore","fareastorchid.com","https://www.linkedin.com/company/far-east-orchid-pte-ltd"
,"I:Emedics Pte Ltd","I:Emedics Pte Ltd is a medical device distributor based in Singapore, established in 2005. With a focus on anesthesiology, ENT, respiratory, and wound care products, we are committed to providing high-quality medical devices to the healthcare industry in Singapore. 

Our mission is to make a difference in people's lives by providing innovative medical products that improve patient outcomes. We work with leading manufacturers worldwide to bring the latest medical technology to healthcare professionals in Singapore. 

At I:Emedics, we pride ourselves on our commitment to customer service. We work closely with our customers to understand their needs and provide customized solutions that meet their unique requirements. Our team of experienced professionals is dedicated to providing exceptional service and support, from product training to technical assistance and after-sales service.","Wholesale","11-50 employees","Privately Held","Singapore, East Region","Singapore","iemedics.com","https://www.linkedin.com/company/i-emedics-pte-ltd"
,"THISCo","ThisCo enables anyone to launch a supply business quickly without the hassle and high investment cost. 

With ThisCo, users are empowered to leverage our robust trading infrastructure and product offering to become
reliable suppliers. 

Buyers can spend less time dealing with multiple parties and purchasing supplies from an existing relationship, saving time and money.","Wholesale","11-50 employees","Privately Held","Singapore","Singapore","thiscotime.com","https://www.linkedin.com/company/thisco"
,"Yit Hong Pte Ltd","Founded by four partners in Singapore in 1954, Yit Hong had its humble beginnings as a small foodstuff trading business. Over the course of over 60 years, Yit Hong has grown to become a well-established and reputable food distributor, carrying the popular Narcissus, Ma Ling, Codfo, Pacific and Yifon brands of canned food products in Singapore, Malaysia and Brunei.

Our strong belief in providing customers with value-for-money quality products is evident in the success of the Narcissus canned meat and mushrooms products. These products have consistently achieved the No. 1 market position in Singapore, as measured by The Nielsen Company.

We strive to continue bringing our customers the good old taste of the good old days! 正宗传统原味！","Wholesale","11-50 employees","Privately Held","Singapore","Singapore","yithong.com","https://www.linkedin.com/company/yithong"
,"O&O Eyewear","O&O Eyewear handpick trendsetting, exquisitely crafted, success story brands and bring them to market. Spanning East and West, O&O is at the centre of it all, curating brands that do not yet have a foothold in your market. 

It's time to set yourself apart and establish your exclusivity.","Wholesale","2-10 employees","Privately Held","Singapore","Singapore","oandoeyewear.com","https://www.linkedin.com/company/o-o-eyewear"
,"Hebeloft","Hebeloft is a marketing and distribution company located in Singapore focusing on Korean Health and Beauty products. Established in 2012, Hebeloft has built our reputation by helping brands enter into SEA through exclusive distribution. In Singapore, we had an extensive omnichannel distribution network including local departmental stores (OG, BHG) and high-end supermarkets (Fairprice Xtra, Finest) and retail chains like Guardians, Watsons etc.  You can also find us in most of the eMarketplace with store name Hebeloft or KLOFT. Check us out on www.hebeloft.com.sg

For more information or partnership opportunities, send us an e-mail at enquiry@hebeloft.com or call us on (65) 6702 6972.
https://hebeloft.com

Showroom Address: 71 Ubi Road 1, #06-38, Oxley Bizhub, Singapore 408732","Wholesale","11-50 employees","Privately Held","Singapore, Singapore","Singapore","hebeloft.com","https://www.linkedin.com/company/hebeloft"
,"VSM Abrasives Asia Pacific Pte. Ltd.","VSM is a manufacturer of high quality coated abrasives for industry, trades and specialist dealers and a large array of high-end grinding solutions. With 150 years of experience we understand abrasives like no one else. Perfect surface quality, high stock removal rates and a long service life – all this whilst maintaining a consistently high cutting performance. 

This is what distinguishes VSM abrasives and what is appreciated by our customers worldwide.","Wholesale","11-50 employees","Privately Held","Singapore","Singapore","vsmabrasives.com","https://www.linkedin.com/company/vsm-apac"
