company_id,company_name,company_name_variants,domain,website,email,phone,fax,address,postal_code,country,location,employee_count,company_type,primary_services,description,linkedin_url,source,source_url,membership_info,is_hiring,hiring_job_count,hiring_roles,hiring_search_terms,source_records
460e7bc2,INTERTEK TESTING SERVICES (SINGAPORE) PTE LTD,,inter-tek.com,https://inter-tek.com,mys-nta.sales@intertek.com,68054888,,,,Singapore,,,,Testing Services,"Intertek is the leading quality solutions provider to industries worldwide. From auditing and inspection, to testing, training, advisory, quality assurance and certifications.",,AgriBiz,https://www.agri-biz.com/company-details/intertek-testing-services-singapore-pte-ltd/,,False,,,,"[{""company_name"": ""INTERTEK TESTING SERVICES (SINGAPORE) PTE LTD"", ""category"": ""Testing Services"", ""description"": ""Intertek is the leading quality solutions provider to industries worldwide. From auditing and inspection, to testing, training, advisory, quality assurance and certifications."", ""website"": ""https://inter-tek.com"", ""phone"": ""(65) 6805 4888"", ""email"": ""mys-nta.sales@intertek.com"", ""detail_url"": ""https://www.agri-biz.com/company-details/intertek-testing-services-singapore-pte-ltd/""}]"
5edede7b,KENDO TRADING PTE LTD,,kendo.com.sg,https://kendo.com.sg,kendo@kendo.com.sg,67787477,,,,Singapore,,,,Meat Processing Establishments,Kendo Trading Pte Ltd was set up in 1990 with the mission to provide the freshest and finest ducks to satisfy the palates of discerning...,,AgriBiz,https://www.agri-biz.com/company-details/kendo-trading-pte-ltd/,,False,,,,"[{""company_name"": ""KENDO TRADING PTE LTD"", ""category"": ""Meat Processing Establishments"", ""description"": ""Kendo Trading Pte Ltd was set up in 1990 with the mission to provide the freshest and finest ducks to satisfy the palates of discerning..."", ""website"": ""https://kendo.com.sg"", ""phone"": ""(65) 6778 7477"", ""email"": ""kendo@kendo.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/kendo-trading-pte-ltd/""}]"
7b2502af,KH ROBERTS PTE LTD,KH Roberts,kh-roberts.com,https://kh-roberts.com,info@kh-roberts.com,62650410,,,,Singapore,"Singapore, Asia",51-200 employees,Privately Held,Food Additives,"At KH Roberts, we craft future flavours that bring delight and imagination to the world. As one of Asia's leading creators of aromas and tastes,...",https://www.linkedin.com/company/kh-roberts,"AgriBiz, Clay",https://www.agri-biz.com/company-details/kh-roberts-pte-ltd/,,False,,,,"[{""company_name"": ""KH ROBERTS PTE LTD"", ""category"": ""Food Additives"", ""description"": ""At KH Roberts, we craft future flavours that bring delight and imagination to the world. As one of Asia's leading creators of aromas and tastes,..."", ""website"": ""https://kh-roberts.com"", ""phone"": ""(65) 6265 0410"", ""email"": ""info@kh-roberts.com"", ""detail_url"": ""https://www.agri-biz.com/company-details/kh-roberts-pte-ltd/""}, {""Find companies"": null, ""Name"": ""KH Roberts"", ""Description"": ""At KH Roberts, we craft future flavours that bring delight and imagination to the world. As one of Asia\u2019s leading creators of aromas and tastes, we are constantly pushing the boundaries, always discovering, always innovating. With world-class research, innovation, and manufacturing capabilities, supported by a keen understanding of Asia\u2019s diverse cultures, tastes and preferences, we bring to our customers crafted flavours that are novel, relevant, and delightful. For more than 50 years, we have established an extensive network of clients and partners. They range from private labels to multinational consumer companies, serving diverse segments from Foods & Beverages, Health & Wellness to Pharmaceuticals. Headquartered in Singapore with local operating presence across Asia, we serve and support the needs of our customers around the world."", ""Primary Industry"": ""Food and Beverage Manufacturing"", ""Size"": ""51-200 employees"", ""Type"": ""Privately Held"", ""Location"": ""Singapore, Asia"", ""Country"": ""Singapore"", ""Domain"": ""kh-roberts.com"", ""LinkedIn URL"": ""https://www.linkedin.com/company/kh-roberts""}]"
fc7c81e4,KIAN SENG FRESH PRODUCE PTE LTD,,kiansengfp.com.sg,https://kiansengfp.com.sg,general@kiansengfp.com.sg,67768566,,,,Singapore,,,,Fruits & Vegetables - Importers & Exporters,"Importer, exporter & distributor of fresh fruits & other agricultural products.We supply fresh produce to Supermarkets, Traditional/Wholesale Markets, E-Commerce Platforms and Food Service Providers in...",,AgriBiz,https://www.agri-biz.com/company-details/kian-seng-fresh-produce-pte-ltd/,,False,,,,"[{""company_name"": ""KIAN SENG FRESH PRODUCE PTE LTD"", ""category"": ""Fruits & Vegetables - Importers & Exporters"", ""description"": ""Importer, exporter & distributor of fresh fruits & other agricultural products.We supply fresh produce to Supermarkets, Traditional/Wholesale Markets, E-Commerce Platforms and Food Service Providers in..."", ""website"": ""https://kiansengfp.com.sg"", ""phone"": ""(65) 6776 8566"", ""email"": ""general@kiansengfp.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/kian-seng-fresh-produce-pte-ltd/""}]"
6ec784b2,KIBUN FOODS SINGAPORE PTE LTD,,kibun.com.sg,https://kibun.com.sg,christopher@kibun.com.sg,64667887,,,,Singapore,,,,Frozen Foods - Distributors & Wholesalers,"We are dealing in importing and exporting of processed fishcakes, fish paste, soya bean products, Chuka items like wakame, hotate, kurage, Japanese cream puffs, Daifuku...",,AgriBiz,https://www.agri-biz.com/company-details/kibun-foods-singapore-pte-ltd/,,False,,,,"[{""company_name"": ""KIBUN FOODS SINGAPORE PTE LTD"", ""category"": ""Frozen Foods - Distributors & Wholesalers"", ""description"": ""We are dealing in importing and exporting of processed fishcakes, fish paste, soya bean products, Chuka items like wakame, hotate, kurage, Japanese cream puffs, Daifuku..."", ""website"": ""https://kibun.com.sg"", ""phone"": ""(65) 6466 7887"", ""email"": ""christopher@kibun.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/kibun-foods-singapore-pte-ltd/""}]"
13ff3bab,KIM LOONG FROZEN FOOD PTE LTD,,,,kimloongfrozen@gmail.com,91411144,,,,Singapore,,,,Frozen Foods - Distributors & Wholesalers,"Incorporated in 2017, Kim Loong Frozen Food Pte Ltd has been serving the growing demands of quality frozen seafood and meat products for local restaurants,...",,AgriBiz,https://www.agri-biz.com/company-details/kim-loong-frozen-food-pte-ltd/,,False,,,,"[{""company_name"": ""KIM LOONG FROZEN FOOD PTE LTD"", ""category"": ""Frozen Foods - Distributors & Wholesalers"", ""description"": ""Incorporated in 2017, Kim Loong Frozen Food Pte Ltd has been serving the growing demands of quality frozen seafood and meat products for local restaurants,..."", ""website"": null, ""phone"": ""(65) 9141 1144"", ""email"": ""kimloongfrozen@gmail.com"", ""detail_url"": ""https://www.agri-biz.com/company-details/kim-loong-frozen-food-pte-ltd/""}]"
12e09c74,KIRIN SEAFOOD SUPPLY PTE LTD,,kirinseafoodsupply.com,https://kirinseafoodsupply.com,serenesng@kirinseafoodsupply.com,69208807,,,,Singapore,,,,Fish & Seafood Products - Importers & Exporters,"At Kirin Seafood Supply, we are committed to supply you with comprehensive range of live mud crabs mainly from Philippines, Africa and Indonesia. An assurance...",,AgriBiz,https://www.agri-biz.com/company-details/kirin-seafood-supply-pte-ltd/,,False,,,,"[{""company_name"": ""KIRIN SEAFOOD SUPPLY PTE LTD"", ""category"": ""Fish & Seafood Products - Importers & Exporters"", ""description"": ""At Kirin Seafood Supply, we are committed to supply you with comprehensive range of live mud crabs mainly from Philippines, Africa and Indonesia. An assurance..."", ""website"": ""https://kirinseafoodsupply.com"", ""phone"": ""(65) 6920 8807"", ""email"": ""serenesng@kirinseafoodsupply.com"", ""detail_url"": ""https://www.agri-biz.com/company-details/kirin-seafood-supply-pte-ltd/""}]"
265f289d,KONG GUAN DUMPLING/PAU MFR PTE LTD,Kong Guan Dumpling/Pau Mfr Pte Ltd,kongguan.com.sg,https://kongguan.com.sg,kongguan@kongguan.com.sg,67766688,+65 6257 0220,8 Woodlands LinkSingapore 738738,738738,Singapore,,,,Confectionery & Pastry Products,Kong Guan is the market leader in traditional pau (Chinese steamed buns) and timsum in Singapore. We manufacture our products using modern production technology and...,,"AgriBiz, SFMA",https://www.agri-biz.com/company-details/kong-guan-dumpling-pau-mfr-pte-ltd/,SFMA Member,False,,,,"[{""company_name"": ""KONG GUAN DUMPLING/PAU MFR PTE LTD"", ""category"": ""Confectionery & Pastry Products"", ""description"": ""Kong Guan is the market leader in traditional pau (Chinese steamed buns) and timsum in Singapore. We manufacture our products using modern production technology and..."", ""website"": ""https://kongguan.com.sg"", ""phone"": ""(65) 6776 6688"", ""email"": ""kongguan@kongguan.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/kong-guan-dumpling-pau-mfr-pte-ltd/""}, {""company_name"": ""Kong Guan Dumpling/Pau Mfr Pte Ltd"", ""address"": ""8 Woodlands LinkSingapore 738738"", ""postal_code"": 738738, ""tel"": ""+65 6776 6688"", ""fax"": ""+65 6257 0220"", ""email"": ""kongguan@kongguan.com.sg"", ""website"": ""http://www.kongguan.com.sg/"", ""description"": ""Since its founding days, Kong Guan never lost sight of its vision as the source of good health for its customers. Right till today, the company has spared no effort in continuous research and development for new processes, products and packaging. In line with the increasing health-conciousness of consumers worldwide, the company developed products with less salt and sugar to cater to a healthier lifestyle. New products are also constantly developed and refined to cater to changing taste buds and"", ""source_url"": ""https://www.sfma.org.sg/member/info.php?cid=kong-guan-dumpling-pau-mfr-pte-ltd""}]"
376c3882,LEE FOOD PTE LTD,,,,leefood@singnet.com.sg,64433732,,,,Singapore,,,,Fish & Seafood Products - Wholesalers & Traders,Supplier of seafood products & meat.,,AgriBiz,https://www.agri-biz.com/company-details/lee-food-pte-ltd/,,False,,,,"[{""company_name"": ""LEE FOOD PTE LTD"", ""category"": ""Fish & Seafood Products - Wholesalers & Traders"", ""description"": ""Supplier of seafood products & meat."", ""website"": null, ""phone"": ""(65) 6443 3732"", ""email"": ""leefood@singnet.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/lee-food-pte-ltd/""}]"
f1e690a0,LEE GUAN CHUAN PTE LTD,,leeguanchuan.com,https://leeguanchuan.com,leeguanchuanpteltd@gmail.com,67937561,,,,Singapore,,,,Animal Health Products,Lee Guan Chuan Pte Ltd is a national animal-health and pet-products wholesaler providing an extensive range of goods and services to the veterinary market and...,,AgriBiz,https://www.agri-biz.com/company-details/lee-guan-chuan-pte-ltd/,,False,,,,"[{""company_name"": ""LEE GUAN CHUAN PTE LTD"", ""category"": ""Animal Health Products"", ""description"": ""Lee Guan Chuan Pte Ltd is a national animal-health and pet-products wholesaler providing an extensive range of goods and services to the veterinary market and..."", ""website"": ""https://leeguanchuan.com"", ""phone"": ""(65) 6793 7561"", ""email"": ""leeguanchuanpteltd@gmail.com"", ""detail_url"": ""https://www.agri-biz.com/company-details/lee-guan-chuan-pte-ltd/""}]"
de32d5a7,LEE HUAT SEAFOOD PTE LTD,LEE HUAT SEAFOOD SUPPLIER,leehuatseafood.com,https://leehuatseafood.com,sales@leehuatseafood.com,62621393,,,,Singapore,,,,Fish & Seafood Products - Importers & Exporters,Nature of Business: We specialised in seafood products from the deep sea only. Processing of products can be customised to customers’ preferences. We are able...,,AgriBiz,https://www.agri-biz.com/company-details/lee-huat-seafood-pte-ltd/,,False,,,,"[{""company_name"": ""LEE HUAT SEAFOOD PTE LTD"", ""category"": ""Fish & Seafood Products - Importers & Exporters"", ""description"": ""Nature of Business: We specialised in seafood products from the deep sea only. Processing of products can be customised to customers\u2019 preferences. We are able..."", ""website"": ""https://leehuatseafood.com"", ""phone"": ""(65) 6262 1393"", ""email"": ""sales@leehuatseafood.com"", ""detail_url"": ""https://www.agri-biz.com/company-details/lee-huat-seafood-pte-ltd/""}, {""company_name"": ""LEE HUAT SEAFOOD SUPPLIER"", ""category"": ""Fish & Seafood Products - Importers & Exporters"", ""description"": null, ""website"": ""https://leehuatseafood.com"", ""phone"": ""(65) 6262 1393"", ""email"": ""sales@leehuatseafood.com"", ""detail_url"": ""https://www.agri-biz.com/company-details/lee-huat-seafood-supplier/""}]"
6d4c4609,LEE SAY POULTRY INDUSTRIAL,SAUDI FOOD MANUFACTURING ENTERPRISES,leesay.com,https://leesay.com,leesay@leesay.com,63636565,,,,Singapore,,,,Chickens - Importers & Exporters,TradingWholesalerProcessing and distributor of all kinds of poultry products,,AgriBiz,https://www.agri-biz.com/company-details/lee-say-poultry-industrial/,,False,,,,"[{""company_name"": ""LEE SAY POULTRY INDUSTRIAL"", ""category"": ""Chickens - Importers & Exporters"", ""description"": ""TradingWholesalerProcessing and distributor of all kinds of poultry products"", ""website"": ""https://leesay.com"", ""phone"": ""(65) 6363 6565"", ""email"": ""leesay@leesay.com"", ""detail_url"": ""https://www.agri-biz.com/company-details/lee-say-poultry-industrial/""}, {""company_name"": ""SAUDI FOOD MANUFACTURING ENTERPRISES"", ""category"": ""Frozen Foods"", ""description"": ""Supplier of Halal certified frozen chicken."", ""website"": ""https://leesay.com"", ""phone"": ""(65) 6363 6565"", ""email"": ""leesay@leesay.com"", ""detail_url"": ""https://www.agri-biz.com/company-details/saudi-food-manufacturing-enterprises/""}]"
37462e8c,LEONG HUP DISTRIBUTION PTE LTD,,,,sales@lhdist.com.sg,67781628,,,,Singapore,,,,Cold Stores,Importer and distributor of fresh frozen poultry/beef/pork/mutton/vegetable products. Provide warehousing and coldstore facilities and services. Member of MTA,,AgriBiz,https://www.agri-biz.com/company-details/leong-hup-distribution-pte-ltd/,,False,,,,"[{""company_name"": ""LEONG HUP DISTRIBUTION PTE LTD"", ""category"": ""Cold Stores"", ""description"": ""Importer and distributor of fresh frozen poultry/beef/pork/mutton/vegetable products. Provide warehousing and coldstore facilities and services. Member of MTA"", ""website"": null, ""phone"": ""(65) 6778 1628"", ""email"": ""sales@lhdist.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/leong-hup-distribution-pte-ltd/""}]"
425e173e,LEONG HUP FOOD PTE. LTD.,SOONLY FOOD PROCESSING INDUSTRIES PTE LTD,ksbdist.com,https://ksbdist.com,contact@lhfood.com.sg,67572121,,,,Singapore,,,,Animals & Birds - Importers & Exporters,"Processing, packaging and distribution of chilled and frozen chicken, beef and lamb productsManufacturer of premium halal small goods such as sausages and hams under SunnyGold...",,AgriBiz,https://www.agri-biz.com/company-details/leong-hup-food-pte-ltd/,,False,,,,"[{""company_name"": ""LEONG HUP FOOD PTE. LTD."", ""category"": ""Animals & Birds - Importers & Exporters"", ""description"": ""Processing, packaging and distribution of chilled and frozen chicken, beef and lamb productsManufacturer of premium halal small goods such as sausages and hams under SunnyGold..."", ""website"": ""https://ksbdist.com"", ""phone"": ""(65) 6757 2121"", ""email"": ""contact@lhfood.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/leong-hup-food-pte-ltd/""}, {""company_name"": ""SOONLY FOOD PROCESSING INDUSTRIES PTE LTD"", ""category"": ""Slaughter Houses"", ""description"": null, ""website"": ""https://ksbdist.com"", ""phone"": ""(65) 6257 1316"", ""email"": ""contact@ksbdist.com"", ""detail_url"": ""https://www.agri-biz.com/company-details/soonly-food-processing-industries-pte-ltd/""}]"
5eff05d8,LEONG HUP SINGAPORE PTE. LTD.,Leong Hup Singapore Pte. Ltd.,leonghupsingapore.com.sg,https://leonghupsingapore.com.sg,contact@lhfood.com.sg,67572121,,,,Singapore,"Sembawang, North Region",201-500 employees,Privately Held,Frozen Foods,"Processing, packaging and distribution of chilled and frozen chicken, beef and lamb productsManufacturer of premium halal small goods such as sausages and hams under SunnyGold...",https://www.linkedin.com/company/leong-hup-singapore,"AgriBiz, Clay",https://www.agri-biz.com/company-details/leong-hup-singapore-pte-ltd/,,False,,,,"[{""company_name"": ""LEONG HUP SINGAPORE PTE. LTD."", ""category"": ""Frozen Foods"", ""description"": ""Processing, packaging and distribution of chilled and frozen chicken, beef and lamb productsManufacturer of premium halal small goods such as sausages and hams under SunnyGold..."", ""website"": ""https://leonghupsingapore.com.sg"", ""phone"": ""(65) 6757 2121"", ""email"": ""contact@lhfood.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/leong-hup-singapore-pte-ltd/""}, {""Find companies"": null, ""Name"": ""Leong Hup Singapore Pte. Ltd."", ""Description"": ""We are Singapore's Leading Food Manufacturer, providing quality chicken, beef, lamb, and halal small goods such as chicken sausages and hams. We cater to over 300 customers locally, comprising supermarkets, restaurants, wet market stalls, chicken rice stalls, hotels, and other food service providers."", ""Primary Industry"": ""Food and Beverage Manufacturing"", ""Size"": ""201-500 employees"", ""Type"": ""Privately Held"", ""Location"": ""Sembawang, North Region"", ""Country"": ""Singapore"", ""Domain"": ""leonghupsingapore.com.sg"", ""LinkedIn URL"": ""https://www.linkedin.com/company/leong-hup-singapore""}]"
41031c5f,LIM KEE FOOD MANUFACTURING PTE LTD,Lim Kee Food Manufacturing Pte Ltd,limkee.com,https://limkee.com,info@limkee.com,67585858,+65 6755 5858,28 Woodlands TerraceSingapore 738450,738450,Singapore,,,,Dian Xin,"With more than 30 years of industry experience, Lim Kee Food Manufacturing Pte Ltd is one of Singapore's most established homegrown food manufacturing companies, specialising...",,"AgriBiz, SFMA",https://www.agri-biz.com/company-details/lim-kee-food-manufacturing-pte-ltd/,SFMA Member,False,,,,"[{""company_name"": ""LIM KEE FOOD MANUFACTURING PTE LTD"", ""category"": ""Dian Xin"", ""description"": ""With more than 30 years of industry experience, Lim Kee Food Manufacturing Pte Ltd is one of Singapore's most established homegrown food manufacturing companies, specialising..."", ""website"": ""https://limkee.com"", ""phone"": ""(65) 6758 5858"", ""email"": ""info@limkee.com"", ""detail_url"": ""https://www.agri-biz.com/company-details/lim-kee-food-manufacturing-pte-ltd/""}, {""company_name"": ""Lim Kee Food Manufacturing Pte Ltd"", ""address"": ""28 Woodlands TerraceSingapore 738450"", ""postal_code"": 738450, ""tel"": ""+65 6758 5858 / +65 6758 3588"", ""fax"": ""+65 6755 5858"", ""email"": ""info@limkee.com"", ""website"": ""http://www.limkee.com/"", ""description"": ""With over 30 years of manufacturing and distribution experience, Lim Kee Food Manufacturing Pte Ltd (Lim Kee) is one of Singapore's leading homegrown food manufacturers in the Chinese Pau (filled steamed buns) industry. At Lim Kee, we adopt a strong commitment in ensuring high food quality and safety. All our products are fully manufactured in-house, using the finest ingredients, in accordance to in-house protected recipes, and produced under ISO22000:2005 standards. Today, our customers include"", ""source_url"": ""https://www.sfma.org.sg/member/info.php?cid=lim-kee-food-manufacturing-pte-ltd""}]"
2819b3d1,LOH EE SENG TRADING COMPANY,,lesfruit.com.sg,https://lesfruit.com.sg,loheesengles@gmail.com,67788256,,,,Singapore,,,,Fruits & Vegetables - Importers & Exporters,"Importer & exporter of fresh fruits, seasonal fruits, organic products & processed food. We supply to corporate, supermarkets, wet markets, hotels, restaurants, passenger ships, airlines...",,AgriBiz,https://www.agri-biz.com/company-details/loh-ee-seng-trading-company/,,False,,,,"[{""company_name"": ""LOH EE SENG TRADING COMPANY"", ""category"": ""Fruits & Vegetables - Importers & Exporters"", ""description"": ""Importer & exporter of fresh fruits, seasonal fruits, organic products & processed food. We supply to corporate, supermarkets, wet markets, hotels, restaurants, passenger ships, airlines..."", ""website"": ""https://lesfruit.com.sg"", ""phone"": ""(65) 6778 8256"", ""email"": ""loheesengles@gmail.com"", ""detail_url"": ""https://www.agri-biz.com/company-details/loh-ee-seng-trading-company/""}]"
4a326433,MAY TAT PLASTICS PTE LTD,,maytatplastics.com,https://maytatplastics.com,enquiry@maytatplastics.com.sg,67480616,,,,Singapore,,,,Packaging Materials,"Established in 1969, we specialised in production of plastics packaging product and component parts. We are equipped with skilled know-how in injection, blow moulding processes...",,AgriBiz,https://www.agri-biz.com/company-details/may-tat-plastics-pte-ltd/,,False,,,,"[{""company_name"": ""MAY TAT PLASTICS PTE LTD"", ""category"": ""Packaging Materials"", ""description"": ""Established in 1969, we specialised in production of plastics packaging product and component parts. We are equipped with skilled know-how in injection, blow moulding processes..."", ""website"": ""https://maytatplastics.com"", ""phone"": ""(65) 6748 0616"", ""email"": ""enquiry@maytatplastics.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/may-tat-plastics-pte-ltd/""}]"
c4648a32,MEATTECH INTERNATIONAL PTE LTD,,,,meattech@singnet.com.sg,62593303,,,,Singapore,,,,Meat Processing Establishments,Supplier of: • Cellulose peel off casings • Edible collagen casings • Fibrous casings and different types of plastic casings • Various sizes of natural...,,AgriBiz,https://www.agri-biz.com/company-details/meattech-international-pte-ltd/,,False,,,,"[{""company_name"": ""MEATTECH INTERNATIONAL PTE LTD"", ""category"": ""Meat Processing Establishments"", ""description"": ""Supplier of: \u2022 Cellulose peel off casings \u2022 Edible collagen casings \u2022 Fibrous casings and different types of plastic casings \u2022 Various sizes of natural..."", ""website"": null, ""phone"": ""(65) 6259 3303"", ""email"": ""meattech@singnet.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/meattech-international-pte-ltd/""}]"
9f83aea7,MM STAR PTE LTD,,mmstar.com.sg,https://mmstar.com.sg,service@mmstar.com.sg,68261069,,,,Singapore,,,,Food Products,,,AgriBiz,https://www.agri-biz.com/company-details/mm-star-pte-ltd/,,False,,,,"[{""company_name"": ""MM STAR PTE LTD"", ""category"": ""Food Products"", ""description"": null, ""website"": ""https://mmstar.com.sg"", ""phone"": ""(65) 6826 1069"", ""email"": ""service@mmstar.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/mm-star-pte-ltd/""}]"
8d27705a,NIPPON KOI FARM PTE LTD,,nipponkoifarm.com,https://nipponkoifarm.com,nipponkoifarm@yahoo.com,67631882,,,,Singapore,,,,Aquaponic - Farms,"Specialised in breeding quality Koi from leading breeder in Japan. Importer & exporter, grower, wholesaler & retailing of Koi & Food Fish (live Tilapia &...",,AgriBiz,https://www.agri-biz.com/company-details/nippon-koi-farm-pte-ltd/,,False,,,,"[{""company_name"": ""NIPPON KOI FARM PTE LTD"", ""category"": ""Aquaponic - Farms"", ""description"": ""Specialised in breeding quality Koi from leading breeder in Japan. Importer & exporter, grower, wholesaler & retailing of Koi & Food Fish (live Tilapia &..."", ""website"": ""https://nipponkoifarm.com"", ""phone"": ""(65) 6763 1882"", ""email"": ""nipponkoifarm@yahoo.com"", ""detail_url"": ""https://www.agri-biz.com/company-details/nippon-koi-farm-pte-ltd/""}]"
71376044,OH HUAT HIN SESAME OIL MANUFACTURER,,ohhsesame.com,https://ohhsesame.com,ocshh@singnet.com.sg,64815684,,,,Singapore,,,,Sesame Oil,"Established for over 80 years as a Traditional Sesame Oil Manufacturer in Singapore100% Pure Sesame OilBlended Sesame OilSpecialty Oil (Garlic Oil, Ginger Oil and Shallot...",,AgriBiz,https://www.agri-biz.com/company-details/oh-huat-hin-sesame-oil-manufacturer/,,False,,,,"[{""company_name"": ""OH HUAT HIN SESAME OIL MANUFACTURER"", ""category"": ""Sesame Oil"", ""description"": ""Established for over 80 years as a Traditional Sesame Oil Manufacturer in Singapore100% Pure Sesame OilBlended Sesame OilSpecialty Oil (Garlic Oil, Ginger Oil and Shallot..."", ""website"": ""https://ohhsesame.com"", ""phone"": ""(65) 6481 5684"", ""email"": ""ocshh@singnet.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/oh-huat-hin-sesame-oil-manufacturer/""}]"
7591fad9,ONE EAGLE ENTITY PTE LTD,,,,eddie@oee.com.sg,84318901,,,,Singapore,,,,,,,AgriBiz,https://www.agri-biz.com/company-details/one-eagle-entity-pte-ltd/,,False,,,,"[{""company_name"": ""ONE EAGLE ENTITY PTE LTD"", ""category"": null, ""description"": null, ""website"": null, ""phone"": ""(65) 8431 8901"", ""email"": ""eddie@oee.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/one-eagle-entity-pte-ltd/""}]"
459335f6,PACIFIC PACKAGING PTE LTD,,pacificenterprise.com.sg,https://pacificenterprise.com.sg,office@pacific51.com.sg,67580080,,,,Singapore,,,,Packaging Materials,"As one of the leading companies for wholesale and retail in Singapore, Pacific has grown into a ""one-stop"" service provider offering a diverse range of...",,AgriBiz,https://www.agri-biz.com/company-details/pacific-packaging-pte-ltd/,,False,,,,"[{""company_name"": ""PACIFIC PACKAGING PTE LTD"", ""category"": ""Packaging Materials"", ""description"": ""As one of the leading companies for wholesale and retail in Singapore, Pacific has grown into a \""one-stop\"" service provider offering a diverse range of..."", ""website"": ""https://pacificenterprise.com.sg"", ""phone"": ""(65) 6758 0080"", ""email"": ""office@pacific51.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/pacific-packaging-pte-ltd/""}]"
0c04f9eb,PACLAB PTE LTD,,pacificlab.com.sg,https://pacificlab.com.sg,paclab@pacificlab.com.sg,67533141,,,,Singapore,,,,Animal Health Products,,,AgriBiz,https://www.agri-biz.com/company-details/paclab-pte-ltd/,,False,,,,"[{""company_name"": ""PACLAB PTE LTD"", ""category"": ""Animal Health Products"", ""description"": null, ""website"": ""https://pacificlab.com.sg"", ""phone"": ""(65) 6753 3141"", ""email"": ""paclab@pacificlab.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/paclab-pte-ltd/""}]"
02f615bb,PAN OCEAN SINGAPORE PTE LTD,Pan Ocean Singapore Pte Ltd,posin.sg,https://posin.sg,desmondleow@panoceansing.com.sg,68731661,,,,Singapore,"Singapore, Singapore",51-200 employees,Privately Held,Fish & Seafood Products - Importers & Exporters,"Established in 1992, Pan Ocean has grown from a small trading company to a well-established and well recognised international trading house with integrated seafood processing...",https://www.linkedin.com/company/posin,"AgriBiz, Clay",https://www.agri-biz.com/company-details/pan-ocean-singapore-pte-ltd/,,False,,,,"[{""company_name"": ""PAN OCEAN SINGAPORE PTE LTD"", ""category"": ""Fish & Seafood Products - Importers & Exporters"", ""description"": ""Established in 1992, Pan Ocean has grown from a small trading company to a well-established and well recognised international trading house with integrated seafood processing..."", ""website"": ""https://posin.sg"", ""phone"": ""(65) 6873 1661"", ""email"": ""desmondleow@panoceansing.com.sg"", ""detail_url"": ""https://www.agri-biz.com/company-details/pan-ocean-singapore-pte-ltd/""}, {""Find companies"": null, ""Name"": ""Pan Ocean Singapore Pte Ltd"", ""Description"": ""Before our establishment in 1992, we were just a small store in the dry market selling fresh seafood. From there, Pan Ocean has grown from a small trading company to a well-established and well recognized trustworthy international trading house with integrated seafood processing factories in China, Indonesia and fishery products collecting stations all over Asa.\n\nTo keep pace with digital wave Pan Ocean has embarked on an exciting journey of digital transformation through leveraging the power of e-commerce and social media.\n\nAfter years of self-improvement and development, our group of experienced and professional management teams and production staff guarantee highly efficient services, premium quality products and of course competitive prices. Removing the need to source and engage multiple suppliers, we provide our customer with a one-stop solution for their seafood needs."", ""Primary Industry"": ""Food Production"", ""Size"": ""51-200 employees"", ""Type"": ""Privately Held"", ""Location"": ""Singapore, Singapore"", ""Country"": ""Singapore"", ""Domain"": ""posin.sg"", ""LinkedIn URL"": ""https://www.linkedin.com/company/posin""}]"
7b2b1bf8,PREMIER FOODS ASIA PTE LTD,,premierfoodsasia.com,https://premierfoodsasia.com,enquiry@premierfoodsasia.com,69086966,,,,Singapore,,,,Frozen Foods - Distributors & Wholesalers,"Premier Foods Asia Pte Ltd is a frozen meat importer and wholesaler in Singapore, offering an extensive Ready-To-Eat product range under their house brand ?Premier...",,AgriBiz,https://www.agri-biz.com/company-details/premier-foods-asia-pte-ltd/,,False,,,,"[{""company_name"": ""PREMIER FOODS ASIA PTE LTD"", ""category"": ""Frozen Foods - Distributors & Wholesalers"", ""description"": ""Premier Foods Asia Pte Ltd is a frozen meat importer and wholesaler in Singapore, offering an extensive Ready-To-Eat product range under their house brand ?Premier..."", ""website"": ""https://premierfoodsasia.com"", ""phone"": ""(65) 6908 6966"", ""email"": ""enquiry@premierfoodsasia.com"", ""detail_url"": ""https://www.agri-biz.com/company-details/premier-foods-asia-pte-ltd/""}]"
